Note 839: MIDI 39.786820576352426 (Start: 39.30s, Duration: 0.03s)
Note 840: MIDI nan (Start: 39.33s, Duration: 0.03s)
Note 841: MIDI nan (Start: 39.36s, Duration: 0.10s)
Note 842: MIDI 39.48682057635243 (Start: 39.46s, Duration: 0.03s)
Note 843: MIDI 45.886820576352434 (Start: 39.49s, Duration: 0.42s)
Note 844: MIDI 39.48682057635243 (Start: 39.90s, Duration: 0.03s)
Note 845: MIDI nan (Start: 39.94s, Duration: 0.10s)
Note 846: MIDI 39.48682057635243 (Start: 40.03s, Duration: 0.03s)
Note 847: MIDI 39.58682057635242 (Start: 40.06s, Duration: 0.03s)
Note 848: MIDI 39.886820576352434 (Start: 40.10s, Duration: 0.13s)
Note 849: MIDI 39.48682057635243 (Start: 40.22s, Duration: 0.03s)
Note 850: MIDI nan (Start: 40.26s, Duration: 0.35s)
Note 851: MIDI 39.48682057635243 (Start: 40.61s, Duration: 0.03s)
Note 852: MIDI nan (Start: 40.64s, Duration: 0.03s)
Note 853: MIDI nan (Start: 40.67s, Duration: 0.03s)
Note 854: MIDI nan (Start: 40.70s, Duration: 0.03s)
Note 855: MIDI nan (Start: 40.74s, Duration: 0.03s)
Note 856: MIDI nan (Start: 40.77s, Duration: 0.03s)
Note 857: MIDI nan (Start: 40.80s, Duration: 0.03s)
Note 858: MIDI nan (Start: 40.83s, Duration: 0.03s)
Note 859: MIDI nan (Start: 40.86s, Duration: 0.03s)
Note 860: MIDI nan (Start: 40.90s, Duration: 0.03s)
Note 861: MIDI nan (Start: 40.93s, Duration: 0.03s)
Note 862: MIDI nan (Start: 40.96s, Duration: 0.03s)
Note 863: MIDI nan (Start: 40.99s, Duration: 0.03s)
Note 864: MIDI nan (Start: 41.02s, Duration: 0.03s)
Note 865: MIDI nan (Start: 41.06s, Duration: 0.03s)
Note 866: MIDI nan (Start: 41.09s, Duration: 0.03s)
Note 867: MIDI nan (Start: 41.12s, Duration: 0.03s)
Note 868: MIDI nan (Start: 41.15s, Duration: 0.03s)
Note 869: MIDI nan (Start: 41.18s, Duration: 0.03s)
Note 870: MIDI nan (Start: 41.22s, Duration: 0.03s)
Note 871: MIDI nan (Start: 41.25s, Duration: 0.19s)
Note 872: MIDI 39.48682057635243 (Start: 41.44s, Duration: 0.03s)
Note 873: MIDI 39.786820576352426 (Start: 41.47s, Duration: 0.03s)
Note 874: MIDI nan (Start: 41.50s, Duration: 0.03s)
Note 875: MIDI nan (Start: 41.54s, Duration: 0.03s)
Note 876: MIDI nan (Start: 41.57s, Duration: 0.03s)
Note 877: MIDI nan (Start: 41.60s, Duration: 0.03s)
Note 878: MIDI nan (Start: 41.63s, Duration: 0.03s)
Note 879: MIDI nan (Start: 41.66s, Duration: 0.03s)
Note 880: MIDI nan (Start: 41.70s, Duration: 0.03s)
Note 881: MIDI nan (Start: 41.73s, Duration: 0.03s)
Note 882: MIDI nan (Start: 41.76s, Duration: 0.03s)
Note 883: MIDI nan (Start: 41.79s, Duration: 0.03s)
Note 884: MIDI nan (Start: 41.82s, Duration: 0.03s)
Note 885: MIDI nan (Start: 41.86s, Duration: 0.03s)
Note 886: MIDI nan (Start: 41.89s, Duration: 0.03s)
Note 887: MIDI nan (Start: 41.92s, Duration: 0.03s)
Note 888: MIDI nan (Start: 41.95s, Duration: 0.03s)
Note 889: MIDI nan (Start: 41.98s, Duration: 0.03s)
Note 890: MIDI nan (Start: 42.02s, Duration: 0.03s)
Note 891: MIDI nan (Start: 42.05s, Duration: 0.03s)
Note 892: MIDI nan (Start: 42.08s, Duration: 0.03s)
Note 893: MIDI nan (Start: 42.11s, Duration: 0.03s)
Note 894: MIDI nan (Start: 42.14s, Duration: 0.03s)
Note 895: MIDI nan (Start: 42.18s, Duration: 0.03s)
Note 896: MIDI nan (Start: 42.21s, Duration: 0.03s)
Note 897: MIDI nan (Start: 42.24s, Duration: 0.03s)
Note 898: MIDI nan (Start: 42.27s, Duration: 0.03s)
Note 899: MIDI nan (Start: 42.30s, Duration: 0.03s)
Note 900: MIDI nan (Start: 42.34s, Duration: 0.03s)
Note 901: MIDI nan (Start: 42.37s, Duration: 0.03s)
Note 902: MIDI nan (Start: 42.40s, Duration: 0.03s)
Note 903: MIDI nan (Start: 42.43s, Duration: 0.03s)
Note 904: MIDI nan (Start: 42.46s, Duration: 0.03s)
Note 905: MIDI nan (Start: 42.50s, Duration: 0.03s)
Note 906: MIDI nan (Start: 42.53s, Duration: 0.03s)
Note 907: MIDI nan (Start: 42.56s, Duration: 0.03s)
Note 908: MIDI nan (Start: 42.59s, Duration: 0.03s)
Note 909: MIDI nan (Start: 42.62s, Duration: 0.03s)
Note 910: MIDI nan (Start: 42.66s, Duration: 0.03s)
Note 911: MIDI nan (Start: 42.69s, Duration: 0.03s)
Note 912: MIDI nan (Start: 42.72s, Duration: 0.03s)
Note 913: MIDI nan (Start: 42.75s, Duration: 0.03s)
Note 914: MIDI nan (Start: 42.78s, Duration: 0.03s)
Note 915: MIDI nan (Start: 42.82s, Duration: 0.03s)
Note 916: MIDI nan (Start: 42.85s, Duration: 0.03s)
Note 917: MIDI nan (Start: 42.88s, Duration: 0.03s)
Note 918: MIDI nan (Start: 42.91s, Duration: 0.03s)
Note 919: MIDI nan (Start: 42.94s, Duration: 0.03s)
Note 920: MIDI nan (Start: 42.98s, Duration: 0.03s)
Note 921: MIDI nan (Start: 43.01s, Duration: 0.03s)
Note 922: MIDI nan (Start: 43.04s, Duration: 0.03s)
Note 923: MIDI nan (Start: 43.07s, Duration: 0.03s)
Note 924: MIDI nan (Start: 43.10s, Duration: 0.03s)
Note 925: MIDI nan (Start: 43.14s, Duration: 0.03s)
Note 926: MIDI nan (Start: 43.17s, Duration: 0.03s)
Note 927: MIDI nan (Start: 43.20s, Duration: 0.03s)
Note 928: MIDI nan (Start: 43.23s, Duration: 0.03s)
Note 929: MIDI nan (Start: 43.26s, Duration: 0.03s)
Note 930: MIDI nan (Start: 43.30s, Duration: 0.03s)
Note 931: MIDI nan (Start: 43.33s, Duration: 0.03s)
Note 932: MIDI nan (Start: 43.36s, Duration: 0.03s)
Note 933: MIDI nan (Start: 43.39s, Duration: 0.03s)
Note 934: MIDI nan (Start: 43.42s, Duration: 0.03s)
Note 935: MIDI nan (Start: 43.46s, Duration: 0.03s)
Note 936: MIDI nan (Start: 43.49s, Duration: 0.03s)
Note 937: MIDI nan (Start: 43.52s, Duration: 0.03s)
Note 938: MIDI nan (Start: 43.55s, Duration: 0.03s)
Note 939: MIDI 39.68682057635243 (Start: 43.58s, Duration: 0.03s)
Note 940: MIDI 40.18682057635243 (Start: 43.62s, Duration: 0.19s)
Note 941: MIDI 39.48682057635243 (Start: 43.81s, Duration: 0.03s)
Note 942: MIDI nan (Start: 43.84s, Duration: 0.03s)
Note 943: MIDI nan (Start: 43.87s, Duration: 0.03s)
Note 944: MIDI nan (Start: 43.90s, Duration: 0.03s)
Note 945: MIDI nan (Start: 43.94s, Duration: 0.03s)
Note 946: MIDI nan (Start: 43.97s, Duration: 0.03s)
Note 947: MIDI nan (Start: 44.00s, Duration: 0.03s)
Note 948: MIDI nan (Start: 44.03s, Duration: 0.03s)
Note 949: MIDI nan (Start: 44.06s, Duration: 0.03s)
Note 950: MIDI nan (Start: 44.10s, Duration: 0.03s)
Note 951: MIDI nan (Start: 44.13s, Duration: 0.03s)
Note 952: MIDI nan (Start: 44.16s, Duration: 0.03s)
Note 953: MIDI nan (Start: 44.19s, Duration: 0.03s)
Note 954: MIDI nan (Start: 44.22s, Duration: 0.03s)
Note 955: MIDI nan (Start: 44.26s, Duration: 0.03s)
Note 956: MIDI nan (Start: 44.29s, Duration: 0.03s)
Note 957: MIDI nan (Start: 44.32s, Duration: 0.03s)
Note 958: MIDI nan (Start: 44.35s, Duration: 0.03s)
Note 959: MIDI nan (Start: 44.38s, Duration: 0.03s)
Note 960: MIDI nan (Start: 44.42s, Duration: 0.03s)
Note 961: MIDI nan (Start: 44.45s, Duration: 0.03s)
Note 962: MIDI nan (Start: 44.48s, Duration: 0.03s)
Note 963: MIDI nan (Start: 44.51s, Duration: 0.03s)
Note 964: MIDI nan (Start: 44.54s, Duration: 0.03s)
Note 965: MIDI nan (Start: 44.58s, Duration: 0.03s)
Note 966: MIDI nan (Start: 44.61s, Duration: 0.03s)
Note 967: MIDI nan (Start: 44.64s, Duration: 0.03s)
Note 968: MIDI nan (Start: 44.67s, Duration: 0.03s)
Note 969: MIDI nan (Start: 44.70s, Duration: 0.03s)
Note 970: MIDI nan (Start: 44.74s, Duration: 0.03s)
Note 971: MIDI nan (Start: 44.77s, Duration: 0.03s)
Note 972: MIDI nan (Start: 44.80s, Duration: 0.03s)
Note 973: MIDI nan (Start: 44.83s, Duration: 0.03s)
Note 974: MIDI nan (Start: 44.86s, Duration: 0.03s)
Note 975: MIDI nan (Start: 44.90s, Duration: 0.03s)
Note 976: MIDI nan (Start: 44.93s, Duration: 0.03s)
Note 977: MIDI nan (Start: 44.96s, Duration: 0.03s)
Note 978: MIDI nan (Start: 44.99s, Duration: 0.03s)
Note 979: MIDI nan (Start: 45.02s, Duration: 0.03s)
Note 980: MIDI nan (Start: 45.06s, Duration: 0.03s)
Note 981: MIDI nan (Start: 45.09s, Duration: 0.03s)
Note 982: MIDI nan (Start: 45.12s, Duration: 0.03s)
Note 983: MIDI nan (Start: 45.15s, Duration: 0.03s)
Note 984: MIDI nan (Start: 45.18s, Duration: 0.03s)
Note 985: MIDI nan (Start: 45.22s, Duration: 0.03s)
Note 986: MIDI nan (Start: 45.25s, Duration: 0.03s)
Note 987: MIDI nan (Start: 45.28s, Duration: 0.03s)
Note 988: MIDI nan (Start: 45.31s, Duration: 0.03s)
Note 989: MIDI nan (Start: 45.34s, Duration: 0.03s)
Note 990: MIDI nan (Start: 45.38s, Duration: 0.03s)
Note 991: MIDI nan (Start: 45.41s, Duration: 0.03s)
Note 992: MIDI nan (Start: 45.44s, Duration: 0.03s)
Note 993: MIDI nan (Start: 45.47s, Duration: 0.03s)
Note 994: MIDI nan (Start: 45.50s, Duration: 0.03s)
Note 995: MIDI nan (Start: 45.54s, Duration: 0.03s)
Note 996: MIDI nan (Start: 45.57s, Duration: 0.03s)
Note 997: MIDI nan (Start: 45.60s, Duration: 0.03s)
Note 998: MIDI nan (Start: 45.63s, Duration: 0.03s)
Note 999: MIDI nan (Start: 45.66s, Duration: 0.03s)
Note 1000: MIDI nan (Start: 45.70s, Duration: 0.03s)
Note 1001: MIDI nan (Start: 45.73s, Duration: 0.03s)
Note 1002: MIDI nan (Start: 45.76s, Duration: 0.03s)
Note 1003: MIDI nan (Start: 45.79s, Duration: 0.03s)
Note 1004: MIDI nan (Start: 45.82s, Duration: 0.03s)
Note 1005: MIDI nan (Start: 45.86s, Duration: 0.03s)
Note 1006: MIDI nan (Start: 45.89s, Duration: 0.03s)
Note 1007: MIDI nan (Start: 45.92s, Duration: 0.03s)
Note 1008: MIDI nan (Start: 45.95s, Duration: 0.03s)
Note 1009: MIDI nan (Start: 45.98s, Duration: 0.03s)
Note 1010: MIDI nan (Start: 46.02s, Duration: 0.03s)
Note 1011: MIDI nan (Start: 46.05s, Duration: 0.03s)
Note 1012: MIDI nan (Start: 46.08s, Duration: 0.03s)
Note 1013: MIDI nan (Start: 46.11s, Duration: 0.03s)
Note 1014: MIDI nan (Start: 46.14s, Duration: 0.03s)
Note 1015: MIDI nan (Start: 46.18s, Duration: 0.03s)
Note 1016: MIDI nan (Start: 46.21s, Duration: 0.03s)
Note 1017: MIDI nan (Start: 46.24s, Duration: 0.03s)
Note 1018: MIDI nan (Start: 46.27s, Duration: 0.03s)
Note 1019: MIDI nan (Start: 46.30s, Duration: 0.03s)
Note 1020: MIDI nan (Start: 46.34s, Duration: 0.03s)
Note 1021: MIDI nan (Start: 46.37s, Duration: 0.03s)
Note 1022: MIDI nan (Start: 46.40s, Duration: 0.03s)
Note 1023: MIDI nan (Start: 46.43s, Duration: 0.03s)
Note 1024: MIDI nan (Start: 46.46s, Duration: 0.03s)
Note 1025: MIDI nan (Start: 46.50s, Duration: 0.03s)
Note 1026: MIDI nan (Start: 46.53s, Duration: 0.03s)
Note 1027: MIDI nan (Start: 46.56s, Duration: 0.03s)
Note 1028: MIDI nan (Start: 46.59s, Duration: 0.03s)
Note 1029: MIDI nan (Start: 46.62s, Duration: 0.03s)
Note 1030: MIDI nan (Start: 46.66s, Duration: 0.03s)
Note 1031: MIDI nan (Start: 46.69s, Duration: 0.03s)
Note 1032: MIDI nan (Start: 46.72s, Duration: 0.03s)
Note 1033: MIDI nan (Start: 46.75s, Duration: 0.03s)
Note 1034: MIDI nan (Start: 46.78s, Duration: 0.03s)
Note 1035: MIDI nan (Start: 46.82s, Duration: 0.03s)
Note 1036: MIDI nan (Start: 46.85s, Duration: 0.03s)
Note 1037: MIDI nan (Start: 46.88s, Duration: 0.03s)
Note 1038: MIDI nan (Start: 46.91s, Duration: 0.03s)
Note 1039: MIDI nan (Start: 46.94s, Duration: 0.03s)
Note 1040: MIDI nan (Start: 46.98s, Duration: 0.03s)
Note 1041: MIDI nan (Start: 47.01s, Duration: 0.03s)
Note 1042: MIDI nan (Start: 47.04s, Duration: 0.03s)
Note 1043: MIDI nan (Start: 47.07s, Duration: 0.03s)
Note 1044: MIDI nan (Start: 47.10s, Duration: 0.03s)
Note 1045: MIDI nan (Start: 47.14s, Duration: 0.03s)
Note 1046: MIDI nan (Start: 47.17s, Duration: 0.03s)
Note 1047: MIDI nan (Start: 47.20s, Duration: 0.03s)
Note 1048: MIDI nan (Start: 47.23s, Duration: 0.03s)
Note 1049: MIDI nan (Start: 47.26s, Duration: 0.03s)
Note 1050: MIDI nan (Start: 47.30s, Duration: 0.03s)
Note 1051: MIDI nan (Start: 47.33s, Duration: 0.03s)
Note 1052: MIDI nan (Start: 47.36s, Duration: 0.03s)
Note 1053: MIDI nan (Start: 47.39s, Duration: 0.03s)
Note 1054: MIDI nan (Start: 47.42s, Duration: 0.03s)
Note 1055: MIDI nan (Start: 47.46s, Duration: 0.03s)
Note 1056: MIDI nan (Start: 47.49s, Duration: 0.03s)
Note 1057: MIDI nan (Start: 47.52s, Duration: 0.03s)
Note 1058: MIDI nan (Start: 47.55s, Duration: 0.03s)
Note 1059: MIDI nan (Start: 47.58s, Duration: 0.03s)
Note 1060: MIDI nan (Start: 47.62s, Duration: 0.03s)
Note 1061: MIDI nan (Start: 47.65s, Duration: 0.03s)
Note 1062: MIDI nan (Start: 47.68s, Duration: 0.03s)
Note 1063: MIDI nan (Start: 47.71s, Duration: 0.03s)
Note 1064: MIDI nan (Start: 47.74s, Duration: 0.19s)
Note 1065: MIDI 39.48682057635243 (Start: 47.94s, Duration: 0.03s)
Note 1066: MIDI 39.68682057635243 (Start: 47.97s, Duration: 0.03s)
Note 1067: MIDI 39.48682057635243 (Start: 48.00s, Duration: 0.03s)
Note 1068: MIDI 39.786820576352426 (Start: 48.03s, Duration: 0.03s)
Note 1069: MIDI 39.48682057635243 (Start: 48.06s, Duration: 0.03s)
Note 1070: MIDI nan (Start: 48.10s, Duration: 0.03s)
Note 1071: MIDI nan (Start: 48.13s, Duration: 0.03s)
Note 1072: MIDI nan (Start: 48.16s, Duration: 0.03s)
Note 1073: MIDI nan (Start: 48.19s, Duration: 0.03s)
Note 1074: MIDI nan (Start: 48.22s, Duration: 0.03s)
Note 1075: MIDI nan (Start: 48.26s, Duration: 0.03s)
Note 1076: MIDI nan (Start: 48.29s, Duration: 0.03s)
Note 1077: MIDI nan (Start: 48.32s, Duration: 0.03s)
Note 1078: MIDI nan (Start: 48.35s, Duration: 0.03s)
Note 1079: MIDI nan (Start: 48.38s, Duration: 0.03s)
Note 1080: MIDI nan (Start: 48.42s, Duration: 0.03s)
Note 1081: MIDI nan (Start: 48.45s, Duration: 0.03s)
Note 1082: MIDI nan (Start: 48.48s, Duration: 0.03s)
Note 1083: MIDI nan (Start: 48.51s, Duration: 0.03s)
Note 1084: MIDI nan (Start: 48.54s, Duration: 0.03s)
Note 1085: MIDI nan (Start: 48.58s, Duration: 0.03s)
Note 1086: MIDI nan (Start: 48.61s, Duration: 0.03s)
Note 1087: MIDI nan (Start: 48.64s, Duration: 0.03s)
Note 1088: MIDI nan (Start: 48.67s, Duration: 0.03s)
Note 1089: MIDI nan (Start: 48.70s, Duration: 0.03s)
Note 1090: MIDI nan (Start: 48.74s, Duration: 0.03s)
Note 1091: MIDI nan (Start: 48.77s, Duration: 0.03s)
Note 1092: MIDI nan (Start: 48.80s, Duration: 0.03s)
Note 1093: MIDI nan (Start: 48.83s, Duration: 0.03s)
Note 1094: MIDI nan (Start: 48.86s, Duration: 0.03s)
Note 1095: MIDI nan (Start: 48.90s, Duration: 0.03s)
Note 1096: MIDI nan (Start: 48.93s, Duration: 0.03s)
Note 1097: MIDI nan (Start: 48.96s, Duration: 0.03s)
Note 1098: MIDI nan (Start: 48.99s, Duration: 0.03s)
Note 1099: MIDI nan (Start: 49.02s, Duration: 0.03s)
Note 1100: MIDI nan (Start: 49.06s, Duration: 0.03s)
Note 1101: MIDI nan (Start: 49.09s, Duration: 0.03s)
Note 1102: MIDI nan (Start: 49.12s, Duration: 0.03s)
Note 1103: MIDI nan (Start: 49.15s, Duration: 0.03s)
Note 1104: MIDI nan (Start: 49.18s, Duration: 0.03s)
Note 1105: MIDI nan (Start: 49.22s, Duration: 0.03s)
Note 1106: MIDI nan (Start: 49.25s, Duration: 0.22s)
Note 1107: MIDI 39.48682057635243 (Start: 49.47s, Duration: 0.03s)
Note 1108: MIDI 39.886820576352434 (Start: 49.50s, Duration: 0.13s)
Note 1109: MIDI 39.48682057635243 (Start: 49.63s, Duration: 0.03s)
Note 1110: MIDI nan (Start: 49.66s, Duration: 0.03s)
Note 1111: MIDI nan (Start: 49.70s, Duration: 0.03s)
Note 1112: MIDI nan (Start: 49.73s, Duration: 0.03s)
Note 1113: MIDI nan (Start: 49.76s, Duration: 0.03s)
Note 1114: MIDI nan (Start: 49.79s, Duration: 0.03s)
Note 1115: MIDI nan (Start: 49.82s, Duration: 0.03s)
Note 1116: MIDI nan (Start: 49.86s, Duration: 0.03s)
Note 1117: MIDI nan (Start: 49.89s, Duration: 0.03s)
Note 1118: MIDI nan (Start: 49.92s, Duration: 0.03s)
Note 1119: MIDI 39.58682057635242 (Start: 49.95s, Duration: 0.10s)
Note 1120: MIDI 39.48682057635243 (Start: 50.05s, Duration: 0.03s)
Note 1121: MIDI 42.28682057635243 (Start: 50.08s, Duration: 0.16s)
Note 1122: MIDI 39.48682057635243 (Start: 50.24s, Duration: 0.03s)
Note 1123: MIDI nan (Start: 50.27s, Duration: 0.03s)
Note 1124: MIDI nan (Start: 50.30s, Duration: 0.03s)
Note 1125: MIDI nan (Start: 50.34s, Duration: 0.03s)
Note 1126: MIDI nan (Start: 50.37s, Duration: 0.03s)
Note 1127: MIDI nan (Start: 50.40s, Duration: 0.03s)
Note 1128: MIDI nan (Start: 50.43s, Duration: 0.03s)
Note 1129: MIDI nan (Start: 50.46s, Duration: 0.03s)
Note 1130: MIDI nan (Start: 50.50s, Duration: 0.03s)
Note 1131: MIDI nan (Start: 50.53s, Duration: 0.03s)
Note 1132: MIDI nan (Start: 50.56s, Duration: 0.03s)
Note 1133: MIDI nan (Start: 50.59s, Duration: 0.03s)
Note 1134: MIDI nan (Start: 50.62s, Duration: 0.03s)
Note 1135: MIDI nan (Start: 50.66s, Duration: 0.26s)
Note 1136: MIDI 39.48682057635243 (Start: 50.91s, Duration: 0.03s)
Note 1137: MIDI nan (Start: 50.94s, Duration: 0.03s)
Note 1138: MIDI nan (Start: 50.98s, Duration: 0.03s)
Note 1139: MIDI nan (Start: 51.01s, Duration: 0.03s)
Note 1140: MIDI nan (Start: 51.04s, Duration: 0.03s)
Note 1141: MIDI nan (Start: 51.07s, Duration: 0.03s)
Note 1142: MIDI nan (Start: 51.10s, Duration: 0.03s)
Note 1143: MIDI nan (Start: 51.14s, Duration: 0.03s)
Note 1144: MIDI nan (Start: 51.17s, Duration: 0.03s)
Note 1145: MIDI nan (Start: 51.20s, Duration: 0.03s)
Note 1146: MIDI nan (Start: 51.23s, Duration: 0.03s)
Note 1147: MIDI nan (Start: 51.26s, Duration: 0.03s)
Note 1148: MIDI nan (Start: 51.30s, Duration: 0.03s)
Note 1149: MIDI nan (Start: 51.33s, Duration: 0.03s)
Note 1150: MIDI nan (Start: 51.36s, Duration: 0.03s)
Note 1151: MIDI nan (Start: 51.39s, Duration: 0.03s)
Note 1152: MIDI nan (Start: 51.42s, Duration: 0.03s)
Note 1153: MIDI nan (Start: 51.46s, Duration: 0.03s)
Note 1154: MIDI nan (Start: 51.49s, Duration: 0.03s)
Note 1155: MIDI nan (Start: 51.52s, Duration: 0.03s)
Note 1156: MIDI nan (Start: 51.55s, Duration: 0.03s)
Note 1157: MIDI nan (Start: 51.58s, Duration: 0.03s)
Note 1158: MIDI nan (Start: 51.62s, Duration: 0.03s)
Note 1159: MIDI nan (Start: 51.65s, Duration: 0.03s)
Note 1160: MIDI nan (Start: 51.68s, Duration: 0.03s)
Note 1161: MIDI 39.68682057635243 (Start: 51.71s, Duration: 0.10s)
Note 1162: MIDI 39.48682057635243 (Start: 51.81s, Duration: 0.03s)
Note 1163: MIDI 43.286820576352426 (Start: 51.84s, Duration: 0.13s)
Note 1164: MIDI 39.48682057635243 (Start: 51.97s, Duration: 0.03s)
Note 1165: MIDI 39.58682057635242 (Start: 52.00s, Duration: 0.03s)
Note 1166: MIDI nan (Start: 52.03s, Duration: 0.03s)
Note 1167: MIDI nan (Start: 52.06s, Duration: 0.03s)
Note 1168: MIDI nan (Start: 52.10s, Duration: 0.03s)
Note 1169: MIDI nan (Start: 52.13s, Duration: 0.03s)
Note 1170: MIDI nan (Start: 52.16s, Duration: 0.03s)
Note 1171: MIDI nan (Start: 52.19s, Duration: 0.03s)
Note 1172: MIDI nan (Start: 52.22s, Duration: 0.03s)
Note 1173: MIDI nan (Start: 52.26s, Duration: 0.03s)
Note 1174: MIDI nan (Start: 52.29s, Duration: 0.03s)
Note 1175: MIDI nan (Start: 52.32s, Duration: 0.03s)
Note 1176: MIDI nan (Start: 52.35s, Duration: 0.03s)
Note 1177: MIDI nan (Start: 52.38s, Duration: 0.03s)
Note 1178: MIDI nan (Start: 52.42s, Duration: 0.03s)
Note 1179: MIDI nan (Start: 52.45s, Duration: 0.03s)
Note 1180: MIDI nan (Start: 52.48s, Duration: 0.03s)
Note 1181: MIDI nan (Start: 52.51s, Duration: 0.03s)
Note 1182: MIDI nan (Start: 52.54s, Duration: 0.03s)
Note 1183: MIDI nan (Start: 52.58s, Duration: 0.03s)
Note 1184: MIDI nan (Start: 52.61s, Duration: 0.03s)
Note 1185: MIDI nan (Start: 52.64s, Duration: 0.03s)
Note 1186: MIDI nan (Start: 52.67s, Duration: 0.03s)
Note 1187: MIDI nan (Start: 52.70s, Duration: 0.03s)
Note 1188: MIDI nan (Start: 52.74s, Duration: 0.03s)
Note 1189: MIDI nan (Start: 52.77s, Duration: 0.03s)
Note 1190: MIDI nan (Start: 52.80s, Duration: 0.03s)
Note 1191: MIDI nan (Start: 52.83s, Duration: 0.03s)
Note 1192: MIDI nan (Start: 52.86s, Duration: 0.03s)
Note 1193: MIDI nan (Start: 52.90s, Duration: 0.03s)
Note 1194: MIDI nan (Start: 52.93s, Duration: 0.03s)
Note 1195: MIDI nan (Start: 52.96s, Duration: 0.03s)
Note 1196: MIDI nan (Start: 52.99s, Duration: 0.03s)
Note 1197: MIDI 40.18682057635243 (Start: 53.02s, Duration: 0.19s)
Note 1198: MIDI 39.48682057635243 (Start: 53.22s, Duration: 0.03s)
Note 1199: MIDI nan (Start: 53.25s, Duration: 0.03s)
Note 1200: MIDI nan (Start: 53.28s, Duration: 0.03s)
Note 1201: MIDI nan (Start: 53.31s, Duration: 0.03s)
Note 1202: MIDI nan (Start: 53.34s, Duration: 0.03s)
Note 1203: MIDI nan (Start: 53.38s, Duration: 0.03s)
Note 1204: MIDI nan (Start: 53.41s, Duration: 0.03s)
Note 1205: MIDI nan (Start: 53.44s, Duration: 0.03s)
Note 1206: MIDI nan (Start: 53.47s, Duration: 0.03s)
Note 1207: MIDI nan (Start: 53.50s, Duration: 0.03s)
Note 1208: MIDI nan (Start: 53.54s, Duration: 0.03s)
Note 1209: MIDI nan (Start: 53.57s, Duration: 0.03s)
Note 1210: MIDI nan (Start: 53.60s, Duration: 0.03s)
Note 1211: MIDI nan (Start: 53.63s, Duration: 0.03s)
Note 1212: MIDI nan (Start: 53.66s, Duration: 0.03s)
Note 1213: MIDI nan (Start: 53.70s, Duration: 0.03s)
Note 1214: MIDI nan (Start: 53.73s, Duration: 0.03s)
Note 1215: MIDI nan (Start: 53.76s, Duration: 0.03s)
Note 1216: MIDI nan (Start: 53.79s, Duration: 0.03s)
Note 1217: MIDI nan (Start: 53.82s, Duration: 0.03s)
Note 1218: MIDI nan (Start: 53.86s, Duration: 0.03s)
Note 1219: MIDI nan (Start: 53.89s, Duration: 0.03s)
Note 1220: MIDI nan (Start: 53.92s, Duration: 0.03s)
Note 1221: MIDI nan (Start: 53.95s, Duration: 0.03s)
Note 1222: MIDI nan (Start: 53.98s, Duration: 0.03s)
Note 1223: MIDI nan (Start: 54.02s, Duration: 0.03s)
Note 1224: MIDI nan (Start: 54.05s, Duration: 0.03s)
Note 1225: MIDI nan (Start: 54.08s, Duration: 0.03s)
Note 1226: MIDI nan (Start: 54.11s, Duration: 0.03s)
Note 1227: MIDI nan (Start: 54.14s, Duration: 0.03s)
Note 1228: MIDI nan (Start: 54.18s, Duration: 0.03s)
Note 1229: MIDI nan (Start: 54.21s, Duration: 0.03s)
Note 1230: MIDI nan (Start: 54.24s, Duration: 0.03s)
Note 1231: MIDI nan (Start: 54.27s, Duration: 0.03s)
Note 1232: MIDI nan (Start: 54.30s, Duration: 0.03s)
Note 1233: MIDI nan (Start: 54.34s, Duration: 0.03s)
Note 1234: MIDI nan (Start: 54.37s, Duration: 0.03s)
Note 1235: MIDI nan (Start: 54.40s, Duration: 0.03s)
Note 1236: MIDI nan (Start: 54.43s, Duration: 0.03s)
Note 1237: MIDI nan (Start: 54.46s, Duration: 0.03s)
Note 1238: MIDI nan (Start: 54.50s, Duration: 0.03s)
Note 1239: MIDI nan (Start: 54.53s, Duration: 0.03s)
Note 1240: MIDI nan (Start: 54.56s, Duration: 0.03s)
Note 1241: MIDI nan (Start: 54.59s, Duration: 0.03s)
Note 1242: MIDI nan (Start: 54.62s, Duration: 0.03s)
Note 1243: MIDI nan (Start: 54.66s, Duration: 0.03s)
Note 1244: MIDI nan (Start: 54.69s, Duration: 0.03s)
Note 1245: MIDI nan (Start: 54.72s, Duration: 0.03s)
Note 1246: MIDI nan (Start: 54.75s, Duration: 0.03s)
Note 1247: MIDI nan (Start: 54.78s, Duration: 0.03s)
Note 1248: MIDI nan (Start: 54.82s, Duration: 0.03s)
Note 1249: MIDI nan (Start: 54.85s, Duration: 0.03s)
Note 1250: MIDI nan (Start: 54.88s, Duration: 0.03s)
Note 1251: MIDI nan (Start: 54.91s, Duration: 0.03s)
Note 1252: MIDI nan (Start: 54.94s, Duration: 0.03s)
Note 1253: MIDI nan (Start: 54.98s, Duration: 0.03s)
Note 1254: MIDI nan (Start: 55.01s, Duration: 0.03s)
Note 1255: MIDI nan (Start: 55.04s, Duration: 0.03s)
Note 1256: MIDI nan (Start: 55.07s, Duration: 0.03s)
Note 1257: MIDI nan (Start: 55.10s, Duration: 0.03s)
Note 1258: MIDI nan (Start: 55.14s, Duration: 0.03s)
Note 1259: MIDI nan (Start: 55.17s, Duration: 0.03s)
